IP Address,Timestamp,Packet Loss,Min RTT,Ave RTT,Max RTT,Bandwidth,Packet Delay Variation
192.168.0.10,2017-02-10 11:12:30.947225,0.0,4.694223403930664,5.555243492126465,8.989095687866211,0.011520647131076832,0.0020023059844970705
192.168.0.6,2017-02-10 11:13:20.036938,0.0,2.410888671875,74.25155639648438,643.3300971984863,0.0008619347944473557,-0.022224626541137694
192.168.0.2,2017-02-10 11:15:52.772253,0.0,1.7001628875732422,2.1458911895751953,5.168914794921875,0.029824438587992694,0.001635265350341797
192.168.0.1,2017-02-10 11:16:41.863997,0.0,2.087116241455078,5.545835494995117,94.3913459777832,0.011540190843698358,0.007390584945678711
192.168.0.10,2017-02-10 11:17:30.953415,0.0,4.826545715332031,6.684246063232422,49.596548080444336,0.00957475224498997,0.0030869770050048827
192.168.0.4,2017-02-10 11:18:20.175655,0.0,2.870798110961914,55.82143306732178,162.37401962280273,0.001146513023462058,-0.0027376079559326173
192.168.0.2,2017-02-10 11:20:52.895798,0.0,1.7521381378173828,3.0724525451660156,38.084983825683594,0.020830264767048454,0.003614816665649414
192.168.0.1,2017-02-10 11:21:41.987396,0.0,2.1293163299560547,6.00430965423584,85.77871322631836,0.010659010558332904,-0.003855905532836914
192.168.0.10,2017-02-10 11:22:31.080925,0.0,4.801034927368164,5.596318244934082,10.52713394165039,0.011436090157655758,0.001948089599609375
192.168.0.4,2017-02-10 11:23:20.312530,0.0,2.6798248291015625,73.33041191101074,235.72373390197754,0.0008727620414524119,0.022204513549804687
192.168.0.2,2017-02-10 11:25:53.072155,0.0,1.7952919006347656,2.619771957397461,6.743669509887695,0.024429607248555713,0.0017745685577392578
192.168.0.1,2017-02-10 11:26:42.166874,0.0,2.092599868774414,5.425081253051758,96.75931930541992,0.01179705833235184,-0.0034751129150390626
192.168.0.10,2017-02-10 11:27:31.249174,0.0,4.741907119750977,7.2573041915893555,66.58005714416504,0.008818701588142188,0.0030580806732177735
